LOCATION,TIME,Value,Energy_Level
107,1960,974.112,0
107,1961,1002.081,0
107,1962,1007.028,0
107,1963,1044.884,0
107,1964,1059.152,0
107,1965,1090.01,0
107,1966,1191.389,0
107,1967,1193.617,0
107,1968,1173.027,0
107,1969,1282.907,0
107,1970,1245.107,0
107,1971,1232.692,0
107,1972,1255.971,0
107,1973,1268.716,0
107,1974,1302.183,0
107,1975,1193.847,0
107,1976,1045.362,0
107,1977,1521.943,0
107,1978,1660.999,0
107,1979,1735.881,0
107,1980,1408.341,0
107,1981,1171.604,0
107,1982,1377.061,0
107,1983,1519.469,0
107,1984,1662.241,0
107,1985,1845.76,0
107,1986,1751.283,0
107,1987,1842.415,0
107,1988,2120.978,0
107,1989,2386.552,0
107,1990,3278.143,0
107,1991,3283.957,0
107,1992,2851.913,0
107,1993,3196.038,0
107,1994,3425.798,0
107,1995,3318.226,0
107,1996,3793.208,0
107,1997,3747.774,0
107,1998,3732.357,0
107,1999,3341.191,0
107,2000,3758.965,0
107,2001,4009.231,0
107,2002,3551.465,0
107,2003,4240.943,0
107,2004,3799.073,0
107,2005,3474.06,0
107,2006,4211.989,0
107,2007,4480.768,0
107,2008,4328.054,0
107,2009,4785.166,0
107,2010,5460.459,1
107,2011,5138.575,1
107,2012,4353.82,0
107,2013,5325.737,1
107,2014,5536.27,1
107,2015,4752.88,0
118,1971,329.868,0
118,1972,338.228,0
118,1973,295.634,0
118,1974,352.822,0
118,1975,333.816,0
118,1976,351.134,0
118,1977,377.591,0
118,1978,379.487,0
118,1979,339.763,0
118,1980,358.54,0
118,1981,325.824,0
118,1982,288.85,0
118,1983,281.418,0
118,1984,255.494,0
118,1985,311.062,0
118,1986,273.05,0
118,1987,303.772,0
118,1988,293.923,0
118,1989,297.015,0
118,1990,328.004,0
118,1991,262.911,0
118,1992,284.382,0
118,1993,469.74,0
118,1994,545.535,0
118,1995,497.266,0
118,1996,438.72,0
118,1997,432.559,0
118,1998,439.056,0
118,1999,455.879,0
118,2000,488.183,0
118,2001,767.318,0
118,2002,745.429,0
118,2003,646.041,0
118,2004,729.619,0
118,2005,808.548,0
118,2006,834.716,0
118,2007,942.703,0
118,2008,938.506,0
118,2009,1130.079,0
118,2010,1323.656,0
118,2011,1292.175,0
118,2012,1358.579,0
118,2013,1409.19,0
118,2014,1419.866,0
118,2015,1390.609,0
39,1960,1343.664,0
39,1961,1374.28,0
39,1962,1382.278,0
39,1963,1817.954,0
39,1964,1775.556,0
39,1965,1693.082,0
39,1966,2344.188,0
39,1967,1948.502,0
39,1968,2097.368,0
39,1969,2631.858,0
39,1970,2399.281,0
39,1971,2748.283,0
39,1972,3064.423,0
39,1973,2499.423,0
39,1974,2640.74,0
39,1975,2267.882,0
39,1976,1843.637,0
39,1977,3479.791,0
39,1978,3534.874,0
39,1979,4039.239,0
39,1980,2807.538,0
39,1981,2201.559,0
39,1982,2608.099,0
39,1983,2669.58,0
39,1984,3110.456,0
39,1985,3134.898,0
39,1986,2728.097,0
39,1987,2833.135,0
39,1988,3535.478,0
39,1989,5212.998,1
39,1990,6201.592,1
39,1991,6112.725,1
39,1992,5087.435,1
39,1993,5571.606,1
39,1994,5958.529,1
39,1995,5506.973,1
39,1996,6984.686,1
39,1997,6643.568,1
39,1998,6781.727,1
39,1999,6027.685,1
39,2000,6814.823,1
39,2001,8156.536,1
39,2002,6893.813,1
39,2003,9195.678,1
39,2004,8816.048,1
39,2005,8397.433,1
39,2006,9163.718,1
39,2007,10007.328,1
39,2008,10552.303,1
39,2009,12569.421,1
39,2010,15047.537,1
39,2011,14831.978,1
39,2012,16135.123,1
39,2013,17744.108,1
39,2014,17768.313,1
39,2015,17138.837,1
120,1960,5218.08,1
120,1961,5704.182,1
120,1962,5913.972,1
120,1963,5856.153,1
120,1964,6351.7,1
120,1965,6661.875,1
120,1966,6531.547,1
120,1967,6908.093,1
120,1968,6861.051,1
120,1969,6436.831,1
120,1970,6477.498,1
120,1971,7362.488,1
120,1972,7511.354,1
120,1973,8693.285,1
120,1974,8464.093,1
120,1975,8524.063,1
120,1976,8234.867,1
120,1977,7985.918,1
120,1978,8679.788,1
120,1979,9195.086,1
120,1980,9110.26,1
120,1981,9329.722,1
120,1982,8785.461,1
120,1983,10024.856,1
120,1984,10814.025,1
120,1985,11342.559,1
120,1986,10492.19,1
120,1987,11495.777,1
120,1988,11424.012,1
120,1989,11514.548,1
120,1990,11530.423,1
120,1991,10993.448,1
120,1992,12162.954,1
120,1993,12558.518,1
120,1994,11456.552,1
120,1995,12835.92,1
120,1996,11858.247,1
120,1997,13523.24,1
120,1998,14004.54,1
120,1999,13358.342,1
120,2000,14740.792,1
120,2001,14230.031,1
120,2002,13122.545,1
120,2003,12388.53,1
120,2004,13146.914,1
120,2005,14825.219,1
120,2006,14387.026,1
120,2007,15292.713,1
120,2008,15618.958,1
120,2009,15818.798,1
120,2010,16995.736,1
120,2011,16546.017,1
120,2012,18523.421,1
120,2013,17081.998,1
120,2014,17265.122,1
120,2015,22946.296,2
20,1960,2111.219,0
20,1961,2197.279,0
20,1962,2205.48,0
20,1963,2321.924,0
20,1964,2281.246,0
20,1965,2526.836,0
20,1966,2728.86,0
20,1967,2903.357,0
20,1968,2847.95,0
20,1969,2633.421,0
20,1970,2899.687,0
20,1971,2542.17,0
20,1972,2324.746,0
20,1973,2641.085,0
20,1974,2587.618,0
20,1975,3078.248,0
20,1976,2430.84,0
20,1977,3274.672,0
20,1978,3131.335,0
20,1979,3169.466,0
20,1980,3293.338,0
20,1981,3638.575,0
20,1982,3775.368,0
20,1983,3573.151,0
20,1984,3135.655,0
20,1985,3362.049,0
20,1986,3490.331,0
20,1987,3647.958,0
20,1988,3750.009,0
20,1989,3238.584,0
20,1990,3632.494,0
20,1991,3918.073,0
20,1992,3946.185,0
20,1993,4225.871,0
20,1994,4481.244,0
20,1995,4192.878,0
20,1996,3720.583,0
20,1997,4088.85,0
20,1998,4087.542,0
20,1999,4715.174,0
20,2000,4432.586,0
20,2001,4882.56,0
20,2002,4357.971,0
20,2003,4379.16,0
20,2004,4298.987,0
20,2005,4157.598,0
20,2006,4200.307,0
20,2007,4576.921,0
20,2008,4770.357,0
20,2009,4802.529,0
20,2010,4977.397,0
20,2011,4584.518,0
20,2012,5302.426,1
20,2013,5424.95,1
20,2014,5285.879,1
20,2015,5479.904,1
128,1960,5965.046,1
128,1961,6058.635,1
128,1962,6039.512,1
128,1963,6022.207,1
128,1964,6039.993,1
128,1965,6065.504,1
128,1966,6151.152,1
128,1967,6188.942,1
128,1968,6249.426,1
128,1969,6243.655,1
128,1970,6255.22,1
128,1971,6060.183,1
128,1972,6559.652,1
128,1973,6724.066,1
128,1974,6912.809,1
128,1975,7382.82,1
128,1976,7802.437,1
128,1977,7988.139,1
128,1978,8311.231,1
128,1979,8685.614,1
128,1980,8716.224,1
128,1981,8867.277,1
128,1982,9225.708,1
128,1983,9129.921,1
128,1984,9279.806,1
128,1985,9019.885,1
128,1986,9258.818,1
128,1987,9877.526,1
128,1988,10825.931,1
128,1989,9878.976,1
128,1990,9656.948,1
128,1991,9635.871,1
128,1992,9999.139,1
128,1993,10620.083,1
128,1994,10379.694,1
128,1995,10775.33,1
128,1996,11225.254,1
128,1997,11227.062,1
128,1998,11478.065,1
128,1999,10700.158,1
128,2000,10101.207,1
128,2001,9376.493,1
128,2002,10041.702,1
128,2003,10020.025,1
128,2004,10782.298,1
128,2005,10129.875,1
128,2006,10358.552,1
128,2007,9603.181,1
128,2008,9311.196,1
128,2009,9915.388,1
128,2010,11626.044,1
128,2011,11222.426,1
128,2012,12154.682,1
128,2013,13086.96,1
128,2014,12084.639,1
128,2015,15521.354,1
47,1960,271.244,0
47,1961,333.68,0
47,1962,325.51,0
47,1963,283.8,0
47,1964,308.224,0
47,1965,358.878,0
47,1966,345.462,0
47,1967,376.68,0
47,1968,305.902,0
47,1969,275.888,0
47,1970,385.882,0
47,1971,288.788,0
47,1972,291.626,0
47,1973,331.788,0
47,1974,349.676,0
47,1975,322.586,0
47,1976,317.168,0
47,1977,332.82,0
47,1978,343.57,0
47,1979,365.07,0
47,1980,334.626,0
47,1981,373.842,0
47,1982,389.58,0
47,1983,391.472,0
47,1984,342.968,0
47,1985,351.826,0
47,1986,409.962,0
47,1987,355.782,0
47,1988,424.324,0
47,1989,1052.922,0
47,1990,1028.884,0
47,1991,1015.263,0
47,1992,1361.469,0
47,1993,1348.076,0
47,1994,1766.521,0
47,1995,1835.641,0
47,1996,1776.882,0
47,1997,1944.217,0
47,1998,2080.737,0
47,1999,2132.997,0
47,2000,2263.525,0
47,2001,2315.848,0
47,2002,2568.211,0
47,2003,2751.617,0
47,2004,3287.688,0
47,2005,3974.512,0
47,2006,4264.147,0
47,2007,4607.549,0
47,2008,5470.972,1
47,2009,6138.833,1
47,2010,7348.996,1
47,2011,8081.5,1
47,2012,8814.529,1
47,2013,10476.866,1
47,2014,12107.201,1
47,2015,13786.309,1
133,1960,45072.416,2
133,1961,45036.336,2
133,1962,46657.406,2
133,1963,47027.449,2
133,1964,48340.512,2
133,1965,49732.143,2
133,1966,50650.505,2
133,1967,52402.14,2
133,1968,54447.079,2
133,1969,57568.336,2
133,1970,57095.949,2
133,1971,58281.563,2
133,1972,61496.132,2
133,1973,62426.309,2
133,1974,66152.956,2
133,1975,65772.286,2
133,1976,69951.87,2
133,1977,67488.767,2
133,1978,77040.9,2
133,1979,80615.376,2
133,1980,83065.008,2
133,1981,82740.341,2
133,1982,86806.606,2
133,1983,93316.853,2
133,1984,100905.095,2
133,1985,98019.514,2
133,1986,101169.236,2
133,1987,103352.664,2
133,1988,99716.578,2
133,1989,104167.871,2
133,1990,96165.112,2
133,1991,99158.469,2
133,1992,103912.611,2
133,1993,100847.104,2
133,1994,100098.122,2
133,1995,104844.366,2
133,1996,110184.155,2
133,1997,106057.58,2
133,1998,105009.215,2
133,1999,103355.149,2
133,2000,101963.46,2
133,2001,89213.43,2
133,2002,91329.187,2
133,2003,97256.826,2
133,2004,101400.774,2
133,2005,105186.387,2
133,2006,109616.459,2
133,2007,109085.179,2
133,2008,115475.829,2
133,2009,117728.98,2
133,2010,125256.236,2
133,2011,133973.026,2
133,2012,138666.638,2
133,2013,148145.351,2
133,2014,152314.948,2
133,2015,149614.491,2
99,1971,59601.11,2
99,1972,61236.738,2
99,1973,62720.436,2
99,1974,65121.443,2
99,1975,65831.341,2
99,1976,63235.425,2
99,1977,69832.834,2
99,1978,70920.357,2
99,1979,74433.912,2
99,1980,73343.436,2
99,1981,75508.186,2
99,1982,75834.887,2
99,1983,79312.222,2
99,1984,81465.271,2
99,1985,82660.525,2
99,1986,81543.702,2
99,1987,86284.231,2
99,1988,90061.006,2
99,1989,88460.297,2
99,1990,93719.453,2
99,1991,94856.417,2
99,1992,98118.158,2
99,1993,103257.517,2
99,1994,103680.542,2
99,1995,105895.292,2
99,1996,106827.911,2
99,1997,110207.249,2
99,1998,113607.609,2
99,1999,115139.01,2
99,2000,120391.257,2
99,2001,121675.736,2
99,2002,120859.578,2
99,2003,125810.812,2
99,2004,131942.795,2
99,2005,140344.365,2
99,2006,147484.693,2
99,2007,159414.24,2
99,2008,169535.554,2
99,2009,177076.125,2
99,2010,194889.474,2
99,2011,193216.832,2
99,2012,212043.048,2
99,2013,221786.662,2
99,2014,224020.3,2
99,2015,238490.803,2
1,1971,435.283,0
1,1972,452.483,0
1,1973,472.005,0
1,1974,486.883,0
1,1975,512.683,0
1,1976,538.483,0
1,1977,564.283,0
1,1978,581.483,0
1,1979,607.283,0
1,1980,628.783,0
1,1981,637.383,0
1,1982,643.833,0
1,1983,650.283,0
1,1984,610.637,0
1,1985,558.263,0
1,1986,724.329,0
1,1987,663.183,0
1,1988,627.837,0
1,1989,639.791,0
1,1990,607.88,0
1,1991,665.5,0
1,1992,640.388,0
1,1993,631.431,0
1,1994,654.972,0
1,1995,677.166,0
1,1996,793.682,0
1,1997,719.947,0
1,1998,697.659,0
1,1999,717.248,0
1,2000,654.134,0
1,2001,563.037,0
1,2002,559.387,0
1,2003,620.081,0
1,2004,704.386,0
1,2005,694.334,0
1,2006,699.322,0
1,2007,461.04,0
1,2008,548.005,0
1,2009,663.878,0
1,2010,862.434,0
1,2011,575.024,0
1,2012,624.613,0
1,2013,811.818,0
1,2014,637.313,0
35,1971,34.565,0
35,1972,48.97,0
35,1973,71.215,0
35,1974,49.309,0
35,1975,34.894,0
35,1976,40.331,0
35,1977,30.298,0
35,1978,28.903,0
35,1979,32.644,0
35,1980,29.959,0
35,1981,39.571,0
35,1982,49.576,0
35,1983,28.878,0
35,1984,47.827,0
35,1985,64.702,0
35,1986,30.956,0
35,1987,52.633,0
35,1988,25.72,0
35,1989,29.681,0
35,1990,22.117,0
35,1991,45.496,0
35,1992,39.513,0
35,1993,68.16,0
35,1994,52.078,0
35,1995,54.4,0
35,1996,49.412,0
35,1997,56.837,0
35,1998,72.029,0
35,1999,70.997,0
35,2000,58.183,0
35,2001,59.473,0
35,2002,76.996,0
35,2003,81.583,0
35,2004,80.379,0
35,2005,119.107,0
35,2006,83.2,0
35,2007,90.813,0
35,2008,70.88,0
35,2009,79.95,0
35,2010,66.76,0
35,2011,59.267,0
35,2012,69.062,0
35,2013,50.302,0
35,2014,27.838,0
3,1971,2395.127,0
3,1972,2303.427,0
3,1973,2353.981,0
3,1974,2794.952,0
3,1975,2338.486,0
3,1976,2244.923,0
3,1977,2477.558,0
3,1978,2760.709,0
3,1979,2843.494,0
3,1980,3454.282,0
3,1981,3340.613,0
3,1982,3433.069,0
3,1983,3646.048,0
3,1984,3790.846,0
3,1985,3808.556,0
3,1986,3578.312,0
3,1987,3777.884,0
3,1988,3116.53,0
3,1989,2677.769,0
3,1990,3258.917,0
3,1991,3195.749,0
3,1992,3522.81,0
3,1993,4021.181,0
3,1994,4693.549,0
3,1995,4952.071,0
3,1996,4661.78,0
3,1997,5058.084,1
3,1998,5273.666,1
3,1999,4818.146,0
3,2000,5432.987,1
3,2001,6210.516,1
3,2002,6053.435,1
3,2003,6111.513,1
3,2004,4752.241,0
3,2005,5201.197,1
3,2006,6053.997,1
3,2007,5407.222,1
3,2008,4878.128,0
3,2009,5188.269,1
3,2010,5649.22,1
3,2011,6485.964,1
3,2012,6549.866,1
3,2013,6850.441,1
3,2014,7576.154,1
4,1990,148.727,0
4,1991,147.833,0
4,1992,276.399,0
4,1993,383.454,0
4,1994,316.126,0
4,1995,178.669,0
4,1996,148.613,0
4,1997,132.817,0
4,1998,145.34,0
4,1999,116.286,0
4,2000,120.696,0
4,2001,92.203,0
4,2002,152.403,0
4,2003,182.392,0
4,2004,184.413,0
4,2005,160.74,0
4,2006,170.394,0
4,2007,168.141,0
4,2008,163.215,0
4,2009,182.455,0
4,2010,228.872,0
4,2011,222.766,0
4,2012,208.513,0
4,2013,195.723,0
4,2014,205.542,0
7,1990,159.471,0
7,1991,168.334,0
7,1992,167.651,0
7,1993,226.307,0
7,1994,175.204,0
7,1995,151.941,0
7,1996,150.584,0
7,1997,165.715,0
7,1998,186.436,0
7,1999,148.333,0
7,2000,150.909,0
7,2001,125.88,0
7,2002,185.708,0
7,2003,236.333,0
7,2004,248.918,0
7,2005,283.776,0
7,2006,240.547,0
7,2007,291.23,0
7,2008,277.419,0
7,2009,271.924,0
7,2010,386.517,0
7,2011,326.707,0
7,2012,254.92,0
7,2013,254.814,0
7,2014,234.042,0
10,1971,4470.246,0
10,1972,4656.773,0
10,1973,4814.806,0
10,1974,4891.821,0
10,1975,5066.481,1
10,1976,5192.851,1
10,1977,5325.593,1
10,1978,5437.148,1
10,1979,5558.714,1
10,1980,5701.34,1
10,1981,5769.404,1
10,1982,5891.065,1
10,1983,6178.594,1
10,1984,6124.513,1
10,1985,6236.582,1
10,1986,6490.097,1
10,1987,5887.086,1
10,1988,6433.771,1
10,1989,6646.407,1
10,1990,6939.017,1
10,1991,6946.857,1
10,1992,7059.875,1
10,1993,7072.172,1
10,1994,7270.441,1
10,1995,7249.006,1
10,1996,7025.123,1
10,1997,7255.923,1
10,1998,7380.261,1
10,1999,7540.609,1
10,2000,7680.439,1
10,2001,7846.135,1
10,2002,7967.381,1
10,2003,8104.977,1
10,2004,8235.147,1
10,2005,8356.147,1
10,2006,8466.902,1
10,2007,8568.655,1
10,2008,8682.154,1
10,2009,8732.289,1
10,2010,8858.367,1
10,2011,8974.447,1
10,2012,9073.665,1
10,2013,9205.974,1
10,2014,9291.88,1
14,1990,205.369,0
14,1991,221.817,0
14,1992,238.352,0
14,1993,255.144,0
14,1994,344.599,0
14,1995,392.349,0
14,1996,558.807,0
14,1997,609.146,0
14,1998,651.729,0
14,1999,693.987,0
14,2000,819.328,0
14,2001,914.342,0
14,2002,961.491,0
14,2003,964.485,0
14,2004,1000.726,0
14,2005,1134.76,0
14,2006,1265.393,0
14,2007,1284.067,0
14,2008,1300.04,0
14,2009,1345.152,0
14,2010,1472.209,0
14,2011,1547.637,0
14,2012,1589.699,0
14,2013,1549.353,0
14,2014,1443.966,0
13,1990,426.279,0
13,1991,605.159,0
13,1992,456.379,0
13,1993,366.853,0
13,1994,460.765,0
13,1995,468.518,0
13,1996,603.316,0
13,1997,565.054,0
13,1998,561.617,0
13,1999,650.601,0
13,2000,617.662,0
13,2001,627.245,0
13,2002,635.611,0
13,2003,569.553,0
13,2004,696.231,0
13,2005,697.531,0
13,2006,685.166,0
13,2007,525.264,0
13,2008,599.357,0
13,2009,716.967,0
13,2010,870.315,0
13,2011,557.027,0
13,2012,541.996,0
13,2013,801.563,0
13,2014,2002.572,0
16,1971,39320.828,2
16,1972,40857.578,2
16,1973,41569.817,2
16,1974,42909.431,2
16,1975,43617.206,2
16,1976,43836.949,2
16,1977,45343.315,2
16,1978,45883.13,2
16,1979,48808.661,2
16,1980,51477.406,2
16,1981,51457.742,2
16,1982,52723.498,2
16,1983,57324.442,2
16,1984,63296.636,2
16,1985,65942.179,2
16,1986,66768.552,2
16,1987,69333.852,2
16,1988,69609.931,2
16,1989,70583.075,2
16,1990,65533.55,2
16,1991,65931.909,2
16,1992,65775.375,2
16,1993,66665.718,2
16,1994,70046.814,2
16,1995,69426.975,2
16,1996,70421.549,2
16,1997,72920.817,2
16,1998,73636.539,2
16,1999,75192.036,2
16,2000,72827.809,2
16,2001,71224.655,2
16,2002,77041.133,2
16,2003,83487.079,2
16,2004,88805.279,2
16,2005,92418.716,2
16,2006,96512.233,2
16,2007,104532.641,2
16,2008,110520.569,2
16,2009,110127.144,2
16,2010,116832.401,2
16,2011,115401.267,2
16,2012,114719.558,2
16,2013,115748.992,2
16,2014,116986.84,2
17,1971,15.856,0
17,1972,15.14,0
17,1973,14.424,0
17,1974,13.707,0
17,1975,12.991,0
17,1976,12.274,0
17,1977,11.558,0
17,1978,10.842,0
17,1979,10.125,0
17,1980,9.409,0
17,1981,8.692,0
17,1982,7.976,0
17,1983,7.26,0
17,1984,6.543,0
17,1985,5.827,0
17,1986,5.11,0
17,1987,4.394,0
17,1988,3.678,0
17,1989,2.961,0
17,1990,2.245,0
17,1991,1.528,0
17,1992,0.812,0
17,1993,0.0,0
17,1994,0.0,0
17,1995,0.0,0
17,1996,0.0,0
17,1997,0.0,0
17,1998,0.0,0
17,1999,0.0,0
17,2000,0.0,0
17,2001,0.0,0
17,2002,0.0,0
17,2003,0.0,0
17,2004,0.0,0
17,2005,0.0,0
17,2006,0.0,0
17,2007,0.0,0
17,2008,0.0,0
17,2009,0.0,0
17,2010,0.0,0
17,2011,0.172,0
17,2012,0.172,0
17,2013,0.172,0
17,2014,0.172,0
11,1971,452.763,0
11,1972,433.25,0
11,1973,460.107,0
11,1974,416.343,0
11,1975,447.728,0
11,1976,505.5,0
11,1977,539.787,0
11,1978,464.998,0
11,1979,487.917,0
11,1980,515.731,0
11,1981,717.012,0
11,1982,667.233,0
11,1983,692.427,0
11,1984,683.192,0
11,1985,604.942,0
11,1986,608.002,0
11,1987,429.128,0
11,1988,412.887,0
11,1989,412.818,0
11,1990,333.945,0
11,1991,350.818,0
11,1992,340.017,0
11,1993,316.525,0
11,1994,293.647,0
11,1995,411.011,0
11,1996,490.98,0
11,1997,476.528,0
11,1998,678.176,0
11,1999,658.049,0
11,2000,776.324,0
11,2001,692.174,0
11,2002,827.928,0
11,2003,942.005,0
11,2004,979.907,0
11,2005,1098.146,0
11,2006,1142.892,0
11,2007,962.716,0
11,2008,1061.436,0
11,2009,1112.612,0
11,2010,1463.225,0
11,2011,1363.038,0
11,2012,1625.49,0
11,2013,1808.746,0
11,2014,1784.592,0
71,1995,2325.363,0
71,1996,2435.139,0
71,1997,2459.664,0
71,1998,2800.217,0
71,1999,2765.901,0
71,2000,2718.418,0
71,2001,2687.804,0
71,2002,3250.021,0
71,2003,3309.368,0
71,2004,2559.622,0
71,2005,2495.772,0
71,2006,2411.38,0
71,2007,2315.368,0
71,2008,2278.249,0
71,2009,3602.571,0
71,2010,3621.102,0
71,2011,3793.239,0
71,2012,3931.596,0
71,2013,4077.218,0
71,2014,4258.484,0
21,1971,1808.691,0
21,1972,1848.734,0
21,1973,1805.985,0
21,1974,1942.445,0
21,1975,1958.861,0
21,1976,2047.692,0
21,1977,2148.453,0
21,1978,2283.27,0
21,1979,2352.342,0
21,1980,2470.246,0
21,1981,2504.055,0
21,1982,2629.435,0
21,1983,2881.52,0
21,1984,3047.622,0
21,1985,3180.072,0
21,1986,3333.668,0
21,1987,3522.706,0
21,1988,3590.516,0
21,1989,3434.348,0
21,1990,3900.697,0
21,1991,4578.752,0
21,1992,5211.749,1
21,1993,5068.581,1
21,1994,5150.877,1
21,1995,5501.094,1
21,1996,5608.915,1
21,1997,5765.61,1
21,1998,5764.769,1
21,1999,5705.51,1
21,2000,6312.544,1
21,2001,6522.682,1
21,2002,6696.001,1
21,2003,6403.414,1
21,2004,6663.715,1
21,2005,7120.133,1
21,2006,7476.899,1
21,2007,7201.238,1
21,2008,7427.111,1
21,2009,7715.231,1
21,2010,6825.424,1
21,2011,7775.1,1
21,2012,11147.47,1
21,2013,12104.744,1
21,2014,9550.976,1
21,2015,9583.484,1
22,1971,156816.669,2
22,1972,160997.779,2
22,1973,164992.745,2
22,1974,168798.66,2
22,1975,171912.891,2
22,1976,174584.915,2
22,1977,177098.588,2
22,1978,179171.276,2
22,1979,181998.796,2
22,1980,184938.923,2
22,1981,187629.956,2
22,1982,190488.699,2
22,1983,193389.642,2
22,1984,194592.061,2
22,1985,196471.023,2
22,1986,198782.199,2
22,1987,201368.22,2
22,1988,204329.967,2
22,1989,207889.529,2
22,1990,211337.628,2
22,1991,213168.317,2
22,1992,214981.586,2
22,1993,217753.593,2
22,1994,219620.577,2
22,1995,222420.385,2
22,1996,222149.694,2
22,1997,222738.649,2
22,1998,223739.596,2
22,1999,223574.226,2
22,2000,225175.927,2
22,2001,230098.325,2
22,2002,231120.607,2
22,2003,230994.779,2
22,2004,237254.774,2
22,2005,243386.705,2
22,2006,247944.274,2
22,2007,255222.45,2
22,2008,266394.751,2
22,2009,275433.362,2
22,2010,286717.695,2
22,2011,290096.145,2
22,2012,309611.355,2
22,2013,325517.442,2
22,2014,342880.843,2
27,1971,4995.188,0
27,1972,4429.778,0
27,1973,4085.296,0
27,1974,4077.277,0
27,1975,5093.999,1
27,1976,5136.696,1
27,1977,5289.153,1
27,1978,5592.032,1
27,1979,5789.677,1
27,1980,5960.977,1
27,1981,5912.73,1
27,1982,6129.377,1
27,1983,6138.274,1
27,1984,6427.838,1
27,1985,6698.994,1
27,1986,7002.152,1
27,1987,7260.59,1
27,1988,7524.322,1
27,1989,7789.42,1
27,1990,7884.294,1
27,1991,7763.358,1
27,1992,7281.309,1
27,1993,7739.115,1
27,1994,8335.466,1
27,1995,8382.933,1
27,1996,8494.788,1
27,1997,6607.371,1
27,1998,6530.236,1
27,1999,6799.969,1
27,2000,6188.153,1
27,2001,6010.582,1
27,2002,6366.607,1
27,2003,6793.475,1
27,2004,6659.539,1
27,2005,6670.792,1
27,2006,7190.994,1
27,2007,7311.241,1
27,2008,7531.025,1
27,2009,7058.288,1
27,2010,7259.032,1
27,2011,7720.408,1
27,2012,7773.692,1
27,2013,7936.432,1
27,2014,7997.683,1
54,1990,1217.873,0
54,1991,1703.324,0
54,1992,1419.743,0
54,1993,1497.326,0
54,1994,1465.857,0
54,1995,1544.019,0
54,1996,1913.154,0
54,1997,1660.774,0
54,1998,1679.295,0
54,1999,1752.936,0
54,2000,1557.082,0
54,2001,1711.843,0
54,2002,1552.115,0
54,2003,1681.751,0
54,2004,1846.942,0
54,2005,1855.309,0
54,2006,1732.387,0
54,2007,1536.72,0
54,2008,1631.21,0
54,2009,1828.99,0
54,2010,2064.174,0
54,2011,1704.246,0
54,2012,1746.918,0
54,2013,2081.316,0
54,2014,2006.428,0
30,1971,9.122,0
30,1972,9.122,0
30,1973,9.122,0
30,1974,4.107,0
30,1975,6.257,0
30,1976,7.928,0
30,1977,7.928,0
30,1978,8.167,0
30,1979,8.406,0
30,1980,6.257,0
30,1981,6.018,0
30,1982,6.018,0
30,1983,5.779,0
30,1984,6.615,0
30,1985,6.734,0
30,1986,6.734,0
30,1987,6.495,0
30,1988,6.018,0
30,1989,6.018,0
30,1990,6.137,0
30,1991,5.54,0
30,1992,5.492,0
30,1993,5.469,0
30,1994,13.908,0
30,1995,44.642,0
30,1996,45.358,0
30,1997,44.566,0
30,1998,45.903,0
30,1999,45.86,0
30,2000,45.721,0
30,2001,45.506,0
30,2002,47.67,0
30,2003,50.703,0
30,2004,52.89,0
30,2005,53.708,0
30,2006,55.809,0
30,2007,73.179,0
30,2008,94.893,0
30,2009,99.941,0
30,2010,105.445,0
30,2011,120.813,0
30,2012,129.346,0
30,2013,134.248,0
30,2014,132.406,0
37,1971,1085.426,0
37,1972,1103.287,0
37,1973,1124.235,0
37,1974,1187.92,0
37,1975,1253.989,0
37,1976,1391.046,0
37,1977,1537.067,0
37,1978,1530.72,0
37,1979,1605.375,0
37,1980,1636.896,0
37,1981,1681.312,0
37,1982,1749.077,0
37,1983,1676.146,0
37,1984,1696.906,0
37,1985,1688.684,0
37,1986,1775.431,0
37,1987,1757.745,0
37,1988,1813.305,0
37,1989,1870.706,0
37,1990,1911.367,0
37,1991,1972.279,0
37,1992,1971.103,0
37,1993,2073.334,0
37,1994,2185.29,0
37,1995,2172.223,0
37,1996,2208.267,0
37,1997,2268.487,0
37,1998,2310.308,0
37,1999,2544.616,0
37,2000,2495.984,0
37,2001,2650.66,0
37,2002,2478.942,0
37,2003,2532.43,0
37,2004,2539.3,0
37,2005,2567.56,0
37,2006,2622.687,0
37,2007,2888.943,0
37,2008,2850.983,0
37,2009,2741.504,0
37,2010,2836.915,0
37,2011,2864.389,0
37,2012,2977.585,0
37,2013,2919.301,0
37,2014,3049.08,0
40,1990,187.816,0
40,1991,187.004,0
40,1992,216.391,0
40,1993,205.43,0
40,1994,299.905,0
40,1995,336.188,0
40,1996,607.345,0
40,1997,602.989,0
40,1998,507.006,0
40,1999,519.877,0
40,2000,512.752,0
40,2001,540.433,0
40,2002,548.051,0
40,2003,577.309,0
40,2004,598.721,0
40,2005,588.468,0
40,2006,530.736,0
40,2007,601.522,0
40,2008,646.022,0
40,2009,717.367,0
40,2010,846.35,0
40,2011,835.303,0
40,2012,861.329,0
40,2013,851.031,0
40,2014,858.766,0
40,2015,953.181,0
41,1971,13431.707,1
41,1972,13839.908,1
41,1973,14251.518,1
41,1974,14631.426,1
41,1975,14958.811,1
41,1976,15224.056,1
41,1977,15440.056,1
41,1978,15643.959,1
41,1979,15883.328,1
41,1980,16194.749,1
41,1981,16587.714,1
41,1982,17060.153,1
41,1983,17591.127,1
41,1984,18162.386,1
41,1985,18748.735,1
